clinica,nombre_completo,cmp,codigo_medico,activo,experiencia,url_imagen,url_cita,especialidad_slug,especialidad,description_card,sede_slug,sede_title,sede_adress,distrito,tipo_atencion_slug,tipo_atencion_title,dia,hora_inicio,hora_fin,fecha_scraping
Clínica Anglo Americana,"deza ruíz, gonzalo",29363,241,True,"Pregrado: Facultad de Medicina, Universidad Católica de Santa María, Arequipa Posgrado: Medicina Interna, Hospital Nacional Guillermo Almenara Irigoyen, UNFV Certificaciones: BLS (Basic Life Support)",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Deza-Gonzalo-1.png,https://clinicaangloamericana.pe/medicos/medicina-interna/deza-ruiz-gonzalo/,medicina-interna,Medicina Interna,Médico especialista en Medicina Interna,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Lunes,09:30,14:30,2025-11-22
Clínica Anglo Americana,"deza ruíz, gonzalo",29363,241,True,"Pregrado: Facultad de Medicina, Universidad Católica de Santa María, Arequipa Posgrado: Medicina Interna, Hospital Nacional Guillermo Almenara Irigoyen, UNFV Certificaciones: BLS (Basic Life Support)",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Deza-Gonzalo-1.png,https://clinicaangloamericana.pe/medicos/medicina-interna/deza-ruiz-gonzalo/,medicina-interna,Medicina Interna,Médico especialista en Medicina Interna,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Viernes,09:30,14:30,2025-11-22
Clínica Anglo Americana,"díaz cárdenas, álvaro lino",036094,97507,True,- Cirugía general y oncológica / 019684 - Cirugía oncológica de cabeza y cuello Pregrado: Facultad de Medicina Universidad Católica de Santa María (UCSM) - 2000 Posgrado: Cirugía General y Oncológica ...,https://clinicaangloamericana.pe/wp-content/uploads/2023/05/ALVARO-DIAZ-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/cirugia-oncologica-de-cabeza-y-cuello/diaz-cardenas-alvaro-lino/,cirugía-de-cabeza-y-cuellocirugía-oncológica-de-cabeza-y-cuello,Cirugía De Cabeza y CuelloCirugía Oncológica de Cabeza y Cuello,Médico especialista en Cirugía De Cabeza y CuelloCirugía Oncológica de Cabeza y Cuello,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"díaz cárdenas, álvaro lino",036094,97507,True,- Cirugía general y oncológica / 019684 - Cirugía oncológica de cabeza y cuello Pregrado: Facultad de Medicina Universidad Católica de Santa María (UCSM) - 2000 Posgrado: Cirugía General y Oncológica ...,https://clinicaangloamericana.pe/wp-content/uploads/2023/05/ALVARO-DIAZ-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/cirugia-oncologica-de-cabeza-y-cuello/diaz-cardenas-alvaro-lino/,cirugía-de-cabeza-y-cuellocirugía-oncológica-de-cabeza-y-cuello,Cirugía De Cabeza y CuelloCirugía Oncológica de Cabeza y Cuello,Médico especialista en Cirugía De Cabeza y CuelloCirugía Oncológica de Cabeza y Cuello,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,09:00,12:30,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,09:30,12:00,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,09:00,12:30,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,09:00,12:30,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,15:00,18:00,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,15:00,18:00,2025-11-22
Clínica Anglo Americana,"diez tafur, rodrigo",049174,7209,True,"/ M:00613 Pregrado: Facultad de Medicina Universidad Científica del Sur (2000-2006) Posgrado: Medicina Física y Rehabilitación, Hospital Universitario Severo Ochoa, Madrid, España (2012-2016) Fellowsh...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Diez-Rodrigo-3.png,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/diez-tafur-rodrigo/,medicina-del-dolormedicina-física-y-rehabilitación,Medicina del DolorMedicina Física y Rehabilitación,Médico especialista en Medicina del DolorMedicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,17:00,2025-11-22
Clínica Anglo Americana,"dueñas pacheco, wenzel ivan",50682,9097,True,"Pregrado: Universidad Mayor de San Simón, Bolivia ( 2007) Posgrado: Neurología, Universidad Nacional Mayor de San Marcos (2009-2012) Pasantías: Movimientos Involuntarios, Enfermedades Neuromusculares,...",https://clinicaangloamericana.pe/wp-content/uploads/2021/04/Duenias-Ivan-380x380.png,https://clinicaangloamericana.pe/medicos/neurologia/duenas-pacheco-wenzel-ivan/,neurología,Neurología,Médico especialista en Neurología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"dueñas pacheco, wenzel ivan",50682,9097,True,"Pregrado: Universidad Mayor de San Simón, Bolivia ( 2007) Posgrado: Neurología, Universidad Nacional Mayor de San Marcos (2009-2012) Pasantías: Movimientos Involuntarios, Enfermedades Neuromusculares,...",https://clinicaangloamericana.pe/wp-content/uploads/2021/04/Duenias-Ivan-380x380.png,https://clinicaangloamericana.pe/medicos/neurologia/duenas-pacheco-wenzel-ivan/,neurología,Neurología,Médico especialista en Neurología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,15:00,17:30,2025-11-22
Clínica Anglo Americana,"dueñas pacheco, wenzel ivan",50682,9097,True,"Pregrado: Universidad Mayor de San Simón, Bolivia ( 2007) Posgrado: Neurología, Universidad Nacional Mayor de San Marcos (2009-2012) Pasantías: Movimientos Involuntarios, Enfermedades Neuromusculares,...",https://clinicaangloamericana.pe/wp-content/uploads/2021/04/Duenias-Ivan-380x380.png,https://clinicaangloamericana.pe/medicos/neurologia/duenas-pacheco-wenzel-ivan/,neurología,Neurología,Médico especialista en Neurología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,17:30,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,09:00,12:00,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,09:00,12:00,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:00,12:30,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,17:00,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Martes,09:00,12:40,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Viernes,09:00,12:40,2025-11-22
Clínica Anglo Americana,"dulanto santa cruz, ruben dario",25384,7513,True,"Pregrado: Facultad de Medicina de la Universidad Nacional Mayor de San Marcos  (1983-1992) Posgrado: Cirugía Ortopédica y Traumatología, Hospital Daniel A. Carrión, Universidad Nacional Mayor de San M...",https://clinicaangloamericana.pe/wp-content/uploads/2020/09/Dulanto-Ruben-1.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/dulanto-santa-cruz-ruben-dario/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Martes,14:00,16:00,2025-11-22
Clínica Anglo Americana,"durand castro, walter",25340,242,True,"/ 17244 Pregrado: Facultad de Medicina, Universidad Nacinoal Mayor de San Marcos Posgrado: Neurocirugía, Hospital Nacional Daniel A. Carrión, UNMSM Pasantías: Terapia Endovascular de cabeza, cuello y ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Durand-Walter-2.png,https://clinicaangloamericana.pe/medicos/neurocirugia/durand-castro-walter/,neurocirugía-endovascular,Neurocirugía Endovascular,Médico especialista en Neurocirugía Endovascular,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"durand castro, walter",25340,242,True,"/ 17244 Pregrado: Facultad de Medicina, Universidad Nacinoal Mayor de San Marcos Posgrado: Neurocirugía, Hospital Nacional Daniel A. Carrión, UNMSM Pasantías: Terapia Endovascular de cabeza, cuello y ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Durand-Walter-2.png,https://clinicaangloamericana.pe/medicos/neurocirugia/durand-castro-walter/,neurocirugía-endovascular,Neurocirugía Endovascular,Médico especialista en Neurocirugía Endovascular,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,12:00,14:00,2025-11-22
Clínica Anglo Americana,"echevarría zárate, juan ignacio",17690,243,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1983 - 1984) Posgrado: Enfermedades infecciosas y tropicales, Hospital Nacional Cayetano Heredia, UPCH (1985 - 1989) Grados académ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Echevarria-Juan-2.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/echevarria-zarate-juan-ignacio/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"echevarría zárate, juan ignacio",17690,243,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1983 - 1984) Posgrado: Enfermedades infecciosas y tropicales, Hospital Nacional Cayetano Heredia, UPCH (1985 - 1989) Grados académ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Echevarria-Juan-2.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/echevarria-zarate-juan-ignacio/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,09:00,12:30,2025-11-22
Clínica Anglo Americana,"echevarría zárate, juan ignacio",17690,243,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1983 - 1984) Posgrado: Enfermedades infecciosas y tropicales, Hospital Nacional Cayetano Heredia, UPCH (1985 - 1989) Grados académ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Echevarria-Juan-2.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/echevarria-zarate-juan-ignacio/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,09:00,12:30,2025-11-22
Clínica Anglo Americana,"echevarría zárate, juan ignacio",17690,243,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1983 - 1984) Posgrado: Enfermedades infecciosas y tropicales, Hospital Nacional Cayetano Heredia, UPCH (1985 - 1989) Grados académ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Echevarria-Juan-2.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/echevarria-zarate-juan-ignacio/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,09:00,12:30,2025-11-22
Clínica Anglo Americana,"echevarría zárate, juan ignacio",17690,243,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1983 - 1984) Posgrado: Enfermedades infecciosas y tropicales, Hospital Nacional Cayetano Heredia, UPCH (1985 - 1989) Grados académ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Echevarria-Juan-2.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/echevarria-zarate-juan-ignacio/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Lunes,14:30,17:30,2025-11-22
Clínica Anglo Americana,"echevarría zárate, juan ignacio",17690,243,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia (1983 - 1984) Posgrado: Enfermedades infecciosas y tropicales, Hospital Nacional Cayetano Heredia, UPCH (1985 - 1989) Grados académ...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Echevarria-Juan-2.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/echevarria-zarate-juan-ignacio/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Miércoles,14:30,17:30,2025-11-22
Clínica Anglo Americana,"egoavil orihuela, diego",69011,97165,True,Pregrado: Universidad San Martín de Porres Posgrado: Universidad Ricardo Palma Fellowship / Especialidad: Fellowship en Infertilidad en Universitair Ziekenhuis Brussel Pasantías: Rotación externa en e...,https://clinicaangloamericana.pe/wp-content/uploads/2022/10/EGOAVIL-DIEGO-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/ginecologia-y-obstetricia/egoavil-orihuela-diego/,ginecología-y-obstetricia,Ginecología y Obstetricia,Médico especialista en Ginecología y Obstetricia,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"egoavil orihuela, diego",69011,97165,True,Pregrado: Universidad San Martín de Porres Posgrado: Universidad Ricardo Palma Fellowship / Especialidad: Fellowship en Infertilidad en Universitair Ziekenhuis Brussel Pasantías: Rotación externa en e...,https://clinicaangloamericana.pe/wp-content/uploads/2022/10/EGOAVIL-DIEGO-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/ginecologia-y-obstetricia/egoavil-orihuela-diego/,ginecología-y-obstetricia,Ginecología y Obstetricia,Médico especialista en Ginecología y Obstetricia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,09:00,12:30,2025-11-22
Clínica Anglo Americana,"egoavil orihuela, diego",69011,97165,True,Pregrado: Universidad San Martín de Porres Posgrado: Universidad Ricardo Palma Fellowship / Especialidad: Fellowship en Infertilidad en Universitair Ziekenhuis Brussel Pasantías: Rotación externa en e...,https://clinicaangloamericana.pe/wp-content/uploads/2022/10/EGOAVIL-DIEGO-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/ginecologia-y-obstetricia/egoavil-orihuela-diego/,ginecología-y-obstetricia,Ginecología y Obstetricia,Médico especialista en Ginecología y Obstetricia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:00,12:30,2025-11-22
Clínica Anglo Americana,"egoavil orihuela, diego",69011,97165,True,Pregrado: Universidad San Martín de Porres Posgrado: Universidad Ricardo Palma Fellowship / Especialidad: Fellowship en Infertilidad en Universitair Ziekenhuis Brussel Pasantías: Rotación externa en e...,https://clinicaangloamericana.pe/wp-content/uploads/2022/10/EGOAVIL-DIEGO-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/ginecologia-y-obstetricia/egoavil-orihuela-diego/,ginecología-y-obstetricia,Ginecología y Obstetricia,Médico especialista en Ginecología y Obstetricia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,19:00,2025-11-22
Clínica Anglo Americana,"escudero loayza, milagros",055910,97657,True,- Pediatría / 034892 - Dermatología Pediátrica Pregrado: Facultad de Medicina Universidad San Martín de Porres - 2010 Posgrado: Pediatría - Universidad Nacional Mayor de San Marcos - 2016 Dermatología...,https://clinicaangloamericana.pe/wp-content/uploads/2023/08/Escudero-Milagros-380x380.jpg,https://clinicaangloamericana.pe/medicos/dermatologia-pediatrica/escudero-loayza-milagros/,dermatología-pediátrica,Dermatología Pediátrica,Médico especialista en Dermatología Pediátrica,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"escudero loayza, milagros",055910,97657,True,- Pediatría / 034892 - Dermatología Pediátrica Pregrado: Facultad de Medicina Universidad San Martín de Porres - 2010 Posgrado: Pediatría - Universidad Nacional Mayor de San Marcos - 2016 Dermatología...,https://clinicaangloamericana.pe/wp-content/uploads/2023/08/Escudero-Milagros-380x380.jpg,https://clinicaangloamericana.pe/medicos/dermatologia-pediatrica/escudero-loayza-milagros/,dermatología-pediátrica,Dermatología Pediátrica,Médico especialista en Dermatología Pediátrica,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,18:30,2025-11-22
Clínica Anglo Americana,"escudero loayza, milagros",055910,97657,True,- Pediatría / 034892 - Dermatología Pediátrica Pregrado: Facultad de Medicina Universidad San Martín de Porres - 2010 Posgrado: Pediatría - Universidad Nacional Mayor de San Marcos - 2016 Dermatología...,https://clinicaangloamericana.pe/wp-content/uploads/2023/08/Escudero-Milagros-380x380.jpg,https://clinicaangloamericana.pe/medicos/dermatologia-pediatrica/escudero-loayza-milagros/,dermatología-pediátrica,Dermatología Pediátrica,Médico especialista en Dermatología Pediátrica,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Miércoles,15:00,18:30,2025-11-22
Clínica Anglo Americana,"fernández de la torre, fred",069079,99130,True,- Médico General   - Radiología Pregrado: Facultad de Medicina Universidad Nacional de San Antonio Abad del Cusco - 2014 Posgrado: Radiología - Hospital Guillermo Almenara Irigoyen - Universidad Nacio...,https://clinicaangloamericana.pe/wp-content/uploads/2024/01/FERNANDEZ-FRED-800x800-1-380x380.jpg,https://clinicaangloamericana.pe/medicos/radiologia/fernandez-de-la-torre-fred-2/,radiología,Radiología,Médico especialista en Radiología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"fernández muñoz, carlos alberto",34730,244,True,"Pregrado: Facultad de Medicina, Universidad Nacional de Trujillo (1998 - 1999) Posgrado: Anestesiología, Hospital Alberto Sabogal, ESSALUD, UNMSM (2003 - 2006) Grados académicos: Maestría en Bioestadí...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Fernandez-Carlos.png,https://clinicaangloamericana.pe/medicos/anestesiologia/fernandez-munoz-carlos-alberto/,anestesiología,Anestesiología,Médico especialista en Anestesiología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
